token_id	token	etiqueta_H1	etiqueta_H2
6899	ing 	O	O
6900	ha	O	O
6901	lf	O	O
6902	 	O	O
6903	down	O	O
6904	 the 	O	O
6905	ha	O	O
6906	ll	O	O
6907	.\n\n	O	O
6908	A	O	O
6909	f	O	O
6910	ter	O	O
6911	 a	O	O
6912	 t	O	O
6913	i	O	O
6914	me 	O	O
6915	she 	O	O
6916	h	O	O
6917	ear	O	O
6918	d	O	O
6919	 a 	O	O
6920	little 	O	O
6921	p	O	O
6922	at	O	O
6923	ter	O	O
6924	ing 	O	O
6925	of 	O	O
6926	f	O	O
6927	ee	O	O
6928	t 	O	O
6929	in	O	O
6930	 the 	O	O
6931	d	O	O
6932	is	O	O
6933	t	O	O
6934	an	O	O
6935	ce	O	O
6936	, and	O	O
6937	\n	O	O
6938	she 	O	O
6939	ha	O	O
6940	st	O	O
6941	i	O	O
6942	ly 	O	O
6943	d	O	O
6944	ri	O	O
6945	ed 	O	O
6946	her 	O	O
6947	e	O	O
6948	y	O	O
6949	es	O	O
6950	 to	O	O
6951	 s	O	O
6952	e	O	O
6953	e 	O	O
6954	w	O	O
6955	hat 	O	O
6956	was 	O	O
6957	c	O	O
6958	om	O	O
6959	ing	O	O
6960	. 	O	O
6961	I	B-ENT	O
6962	t 	O	O
6963	was	O	O
6964	 the 	O	O
6965	W	B-ENT	O
6966	h	O	O
6967	it	O	O
6968	e\n	O	O
6969	R	O	O
6970	ab	O	O
6971	b	O	O
6972	it 	O	O
6973	re	O	O
6974	t	O	O
6975	ur	O	O
6976	n	O	O
6977	ing	O	O
6978	,	O	O
6979	 s	O	O
6980	p	O	O
6981	l	O	O
6982	en	O	O
6983	d	O	O
6984	id	O	O
6985	ly 	O	O
6986	d	O	O
6987	r	O	O
6988	ess	O	O
6989	ed	O	O
6990	, 	O	O
6991	with	O	O
6992	 a 	O	O
6993	p	O	O
6994	ai	O	O
6995	r	O	O
6996	 	O	O
6997	of	O	O
6998	 w	O	O
6999	h	O	O
7000	ite 	O	O
7001	k	O	O
7002	i	O	O
7003	d 	O	O
7004	g	O	O
7005	l	O	O
7006	o	O	O
7007	v	O	O
7008	es	O	O
7009	\n	O	O
7010	in 	O	O
7011	one 	O	O
7012	han	O	O
7013	d	O	O
7014	 and	O	O
7015	 a 	O	O
7016	l	O	O
7017	ar	O	O
7018	g	O	O
7019	e 	O	O
7020	f	O	O
7021	an	O	O
7022	 	O	O
7023	in	O	O
7024	 the 	O	O
7025	o	O	O
7026	ther	O	O
7027	:	O	O
7028	 	O	O
7029	he 	O	O
7030	ca	O	O
7031	me 	O	O
7032	t	O	O
7033	ro	O	O
7034	t	O	O
7035	t	O	O
7036	ing	O	O
7037	 a	O	O
7038	l	O	O
7039	ong	O	O
7040	 	O	O
7041	in	O	O
7042	 a	O	O
7043	\n	O	O
7044	g	O	O
7045	rea	O	O
7046	t 	O	O
7047	h	O	O
7048	ur	O	O
7049	ry	O	O
7050	, 	O	O
7051	m	O	O
7052	ut	O	O
7053	ter	O	O
7054	ing	O	O
7055	 to 	O	O
7056	hi	O	O
7057	m	O	O
7058	self	O	O
7059	 as 	O	O
7060	he 	O	O
7061	ca	O	O
7062	m	O	O
7063	e, 	O	O
7064	“	O	O
7065	O	B-ENT	O
7066	h	O	O
7067	!	O	O
7068	 the 	O	O
7069	D	B-ENT	O
7070	uch	O	O
7071	ess	O	O
7072	,	O	O
7073	 the\n	O	O
7074	D	O	O
7075	uch	O	O
7076	ess	O	O
7077	! 	O	O
7078	O	B-ENT	O
7079	h	O	O
7080	!	O	O
7081	 w	O	O
7082	on	O	O
7083	’t 	O	O
7084	she 	O	O
7085	be 	O	O
7086	s	O	O
7087	a	O	O
7088	v	O	O
7089	a	O	O
7090	g	O	O
7091	e 	O	O
7092	i	O	O
7093	f 	O	O
7094	I’	O	O
7095	ve 	O	O
7096	k	O	O
7097	e	O	O
7098	p	O	O
7099	t 	O	O
7100	her 	O	O
7101	wa	O	O
7102	it	O	O
7103	ing	O	O
7104	!”	O	O
7105	 	O	O
7106	Alice 	O	O
7107	f	O	O
7108	el	O	O
7109	t	O	O
7110	\n	O	O
7111	s	O	O
7112	o 	O	O
7113	d	O	O
7114	es	O	O
7115	p	O	O
7116	er	O	O
7117	at	O	O
7118	e th	O	O
7119	at 	O	O
7120	she 	O	O
7121	was 	O	O
7122	rea	O	O
7123	d	O	O
7124	y	O	O
7125	 to	O	O
7126	 as	O	O
7127	k	O	O
7128	 	O	O
7129	h	O	O
7130	el	O	O
7131	p	O	O
7132	 	O	O
7133	of	O	O
7134	 an	O	O
7135	y 	O	O
7136	on	O	O
7137	e	O	O
7138	;	O	O
7139	 s	O	O
7140	o	O	O
7141	, 	O	O
7142	wh	O	O
7143	en	O	O
7144	 the\n	O	O
7145	R	O	O
7146	ab	O	O
7147	b	O	O
7148	it 	O	O
7149	ca	O	O
7150	me 	O	O
7151	n	O	O
7152	ear	O	O
7153	 	O	O
7154	her	O	O
7155	,	O	O
7156	 she 	O	O
7157	beg	O	O
7158	an	O	O
7159	, 	O	O
7160	in	O	O
7161	 a 	O	O
7162	l	O	O
7163	ow	O	O
7164	,	O	O
7165	 t	O	O
7166	im	O	O
7167	i	O	O
7168	d 	O	O
7169	v	O	O
7170	o	O	O
7171	i	O	O
7172	c	O	O
7173	e, 	O	O
7174	“	O	O
7175	I	B-ENT	O
7176	f 	O	O
7177	you 	O	O
7178	p	O	O
7179	l	O	O
7180	ea	O	O
7181	se	O	O
7182	,\n	O	O
7183	s	O	O
7184	ir	O	O
7185	—	O	O
7186	”	O	O
7187	 	O	O
7188	The 	O	O
7189	R	B-ENT	O
7190	ab	O	O
7191	b	O	O
7192	it 	O	O
7193	st	O	O
7194	ar	O	O
7195	t	O	O
7196	ed 	O	O
7197	v	O	O
7198	i	O	O
7199	ol	O	O
7200	en	O	O
7201	tl	O	O
7202	y	O	O
7203	, 	O	O
7204	d	O	O
7205	ro	O	O
7206	pp	O	O
7207	ed	O	O
7208	 the 	O	O
7209	wh	O	O
7210	ite 	O	O
7211	k	O	O
7212	i	O	O
7213	d 	O	O
7214	g	O	O
7215	l	O	O
7216	o	O	O
7217	v	O	O
7218	es	O	O
7219	 and	O	O
7220	\nth	O	O
7221	e 	O	O
7222	f	O	O
7223	an	O	O
7224	, and 	O	O
7225	s	O	O
7226	k	O	O
7227	ur	O	O
7228	ri	O	O
7229	ed	O	O
7230	 a	O	O
7231	wa	O	O
7232	y 	O	O
7233	in	O	O
7234	to	O	O
7235	 the 	O	O
7236	d	O	O
7237	ar	O	O
7238	k	O	O
7239	n	O	O
7240	ess	O	O
7241	 as 	O	O
7242	ha	O	O
7243	r	O	O
7244	d	O	O
7245	 as 	O	O
7246	he 	O	O
7247	c	O	O
7248	ould 	O	O
7249	go	O	O
7250	.\n\n	O	O
7251	Alice 	O	O
7252	t	O	O
7253	ook	O	O
7254	 	O	O
7255	up	O	O
7256	 the 	O	O
7257	f	O	O
7258	an	O	O
7259	 and 	O	O
7260	g	O	O
7261	l	O	O
7262	o	O	O
7263	v	O	O
7264	es	O	O
7265	, and	O	O
7266	,	O	O
7267	 as	O	O
7268	 the 	O	O
7269	ha	O	O
7270	ll 	O	O
7271	was 	O	O
7272	very 	O	O
7273	h	O	O
7274	o	O	O
7275	t	O	O
7276	,	O	O
7277	 sh	O	O
7278	e\n	O	O
7279	k	O	O
7280	e	O	O
7281	p	O	O
7282	t 	O	O
7283	f	O	O
7284	an	O	O
7285	n	O	O
7286	ing 	O	O
7287	herself	O	O
7288	 all	O	O
7289	 the 	O	O
7290	ti	O	O
7291	me 	O	O
7292	she 	O	O
7293	w	O	O
7294	ent 	O	O
7295	on	O	O
7296	 t	O	O
7297	al	O	O
7298	k	O	O
7299	ing	O	O
7300	:	O	O
7301	 “	O	O
7302	D	B-ENT	O
7303	ear	O	O
7304	, 	O	O
7305	d	O	O
7306	ear	O	O
7307	! 	O	O
7308	H	B-ENT	O
7309	ow	O	O
7310	\n	O	O
7311	qu	O	O
7312	e	O	O
7313	er	O	O
7314	 	O	O
7315	ever	O	O
7316	y	O	O
7317	th	O	O
7318	ing 	O	O
7319	is	O	O
7320	 to	O	O
7321	-	O	O
7322	d	O	O
7323	ay	O	O
7324	! 	O	O
7325	A	B-ENT	O
7326	n	O	O
7327	d 	O	O
7328	y	O	O
7329	es	O	O
7330	ter	O	O
7331	d	O	O
7332	ay	O	O
7333	 th	O	O
7334	ing	O	O
7335	s 	O	O
7336	w	O	O
7337	ent 	O	O
7338	on 	O	O
7339	j	O	O
7340	u	O	O
7341	st	O	O
7342	 as 	O	O
7343	us	O	O
7344	u	O	O
7345	al	O	O
7346	.	O	O
7347	\n	O	O
7348	I	O	O
7349	 w	O	O
7350	on	O	O
7351	der	O	O
7352	 	O	O
7353	i	O	O
7354	f 	O	O
7355	I’	O	O
7356	ve 	O	O
7357	be	O	O
7358	en 	O	O
7359	c	O	O
7360	han	O	O
7361	g	O	O
7362	ed 	O	O
7363	in	O	O
7364	 the 	O	O
7365	n	O	O
7366	i	O	O
7367	gh	O	O
7368	t	O	O
7369	?	O	O
7370	 	O	O
7371	L	B-ENT	O
7372	e	O	O
7373	t 	O	O
7374	m	O	O
7375	e th	O	O
7376	ink	O	O
7377	:	O	O
7378	 	O	O
7379	was 	O	O
7380	I	B-ENT	O
7381	 the\n	O	O
7382	s	O	O
7383	a	O	O
7384	me 	O	O
7385	wh	O	O
7386	en 	O	O
7387	I 	O	O
7388	go	O	O
7389	t 	O	O
7390	up	O	O
7391	 th	O	O
7392	is 	O	O
7393	m	O	O
7394	or	O	O
7395	n	O	O
7396	ing	O	O
7397	?	O	O
7398	 	O	O
7399	I	B-ENT	O
7400	 a	O	O
7401	l	O	O
7402	m	O	O
7403	o	O	O
7404	st	O	O
7405	 th	O	O
7406	ink	O	O
7407	 	O	O
7408	I 	O	O
7409	c	O	O
7410	an	O	O
7411	 	O	O
7412	re	O	O
7413	m	O	O
7414	e	O	O
7415	m	O	O
7416	b	O	O
7417	er	O	O
7418	 	O	O
7419	f	O	O
7420	ee	O	O
7421	l	O	O
7422	ing	O	O
7423	\n	O	O
7424	a	O	O
7425	 	O	O
7426	little 	O	O
7427	di	O	O
7428	f	O	O
7429	f	O	O
7430	er	O	O
7431	ent	O	O
7432	. 	O	O
7433	B	B-ENT	O
7434	u	O	O
7435	t 	O	O
7436	i	O	O
7437	f 	O	O
7438	I’	O	O
7439	m 	O	O
7440	no	O	O
7441	t	O	O
7442	 the 	O	O
7443	s	O	O
7444	a	O	O
7445	m	O	O
7446	e	O	O
7447	,	O	O
7448	 the 	O	O
7449	n	O	O
7450	ex	O	O
7451	t 	O	O
7452	qu	O	O
7453	es	O	O
7454	ti	O	O
7455	on 	O	O
7456	is	O	O
7457	, 	O	O
7458	W	B-ENT	O
7459	h	O	O
7460	o	O	O
7461	\n	O	O
7462	in	O	O
7463	 the 	O	O
7464	w	O	O
7465	or	O	O
7466	l	O	O
7467	d	O	O
7468	 a	O	O
7469	m 	O	O
7470	I	B-ENT	O
7471	?	O	O
7472	 	O	O
7473	A	B-ENT	O
7474	h	O	O
7475	, 	O	O
7476	_	O	O
7477	th	O	O
7478	at	O	O
7479	’s	O	O
7480	_	O	O
7481	 the 	O	O
7482	g	O	O
7483	rea	O	O
7484	t 	O	O
7485	p	O	O
7486	u	O	O
7487	z	O	O
7488	z	O	O
7489	le	O	O
7490	!”	O	O
7491	 	O	O
7492	A	B-ENT	O
7493	n	O	O
7494	d 	O	O
7495	she 	O	O
7496	beg	O	O
7497	an	O	O
7498	\nth	O	O
7499	ink	O	O
7500	ing 	O	O
7501	o	O	O
7502	ver	O	O
7503	 all	O	O
7504	 the 	O	O
7505	ch	O	O
7506	i	O	O
7507	l	O	O
7508	d	O	O
7509	r	O	O
7510	en	O	O
7511	 she 	O	O
7512	k	O	O
7513	n	O	O
7514	e	O	O
7515	w	O	O
7516	 that 	O	O
7517	w	O	O
7518	ere 	O	O
7519	of the 	O	O
7520	s	O	O
7521	a	O	O
7522	me 	O	O
7523	a	O	O
7524	g	O	O
7525	e 	O	O
7526	a	O	O
7527	s	O	O
7528	\n	O	O
7529	herself	O	O
7530	,	O	O
7531	 to	O	O
7532	 s	O	O
7533	e	O	O
7534	e 	O	O
7535	i	O	O
7536	f	O	O
7537	 she 	O	O
7538	c	O	O
7539	ould 	O	O
7540	ha	O	O
7541	ve 	O	O
7542	be	O	O
7543	en 	O	O
7544	c	O	O
7545	han	O	O
7546	g	O	O
7547	ed 	O	O
7548	for	O	O
7549	 an	O	O
7550	y 	O	O
7551	of	O	O
7552	 the	O	O
7553	m	O	O
7554	.\n\n“	O	O
7555	I’	O	O
7556	m	O	O
7557	 s	O	O
7558	ur	O	O
7559	e 	O	O
7560	I’	O	O
7561	m 	O	O
7562	no	O	O
7563	t 	O	O
7564	A	B-ENT	O
7565	d	O	O
7566	a	O	O
7567	,”	O	O
7568	 she 	O	O
7569	sai	O	O
7570	d	O	O
7571	, “	O	O
7572	for	O	O
7573	 	O	O
7574	her 	O	O
7575	ha	O	O
7576	ir	O	O
7577	 	O	O
7578	go	O	O
7579	es 	O	O
7580	in	O	O
7581	 s	O	O
7582	uch	O	O
7583	 	O	O
7584	l	O	O
7585	ong	O	O
7586	\n	O	O
7587	r	O	O
7588	ing	O	O
7589	le	O	O
7590	t	O	O
7591	s	O	O
7592	, and 	O	O
7593	m	O	O
7594	in	O	O
7595	e 	O	O
7596	do	O	O
7597	es	O	O
7598	n	O	O
7599	’t 	O	O
7600	g	O	O
7601	o 	O	O
7602	in 	O	O
7603	r	O	O
7604	ing	O	O
7605	le	O	O
7606	t	O	O
7607	s	O	O
7608	 at	O	O
7609	 all	O	O
7610	;	O	O
7611	 and 	O	O
7612	I’	O	O
7613	m	O	O
7614	 s	O	O
7615	ur	O	O
7616	e 	O	O
7617	I 	O	O
7618	c	O	O
7619	an	O	O
7620	’	O	O
7621	t	O	O
7622	\n	O	O
7623	be 	O	O
7624	M	B-ENT	O
7625	a	O	O
7626	be	O	O
7627	l	O	O
7628	, 	O	O
7629	for	O	O
7630	 	O	O
7631	I 	O	O
7632	know	O	O
7633	 all	O	O
7634	 s	O	O
7635	or	O	O
7636	t	O	O
7637	s 	O	O
7638	of	O	O
7639	 th	O	O
7640	ing	O	O
7641	s	O	O
7642	, and 	O	O
7643	sh	O	O
7644	e, 	O	O
7645	o	O	O
7646	h	O	O
7647	!	O	O
7648	 she 	O	O
7649	know	O	O
7650	s	O	O
7651	 s	O	O
7652	uch	O	O
7653	 a	O	O
7654	\n	O	O
7655	very 	O	O
7656	littl	O	O
7657	e	O	O
7658	! 	O	O
7659	B	B-ENT	O
7660	es	O	O
7661	id	O	O
7662	es	O	O
7663	, 	O	O
7664	_	O	O
7665	sh	O	O
7666	e	O	O
7667	’s	O	O
7668	_	O	O
7669	 sh	O	O
7670	e	O	O
7671	, and 	O	O
7672	_	O	O
7673	I’	O	O
7674	m	O	O
7675	_ 	O	O
7676	I	B-ENT	O
7677	, and	O	O
7678	—	O	O
7679	o	O	O
7680	h	O	O
7681	 	O	O
7682	d	O	O
7683	ear	O	O
7684	, 	O	O
7685	h	O	O
7686	ow	O	O
7687	\n	O	O
7688	p	O	O
7689	u	O	O
7690	z	O	O
7691	z	O	O
7692	l	O	O
7693	ing 	O	O
7694	it	O	O
7695	 a	O	O
7696	ll 	O	O
7697	is	O	O
7698	! 	O	O
7699	I’	O	O
7700	ll	O	O
7701	 t	O	O
7702	r	O	O
7703	y 	O	O
7704	i	O	O
7705	f 	O	O
7706	I 	O	O
7707	know	O	O
7708	 all	O	O
7709	 the 	O	O
7710	th	O	O
7711	ing	O	O
7712	s 	O	O
7713	I 	O	O
7714	us	O	O
7715	ed	O	O
7716	 to 	O	O
7717	know	O	O
7718	.	O	O
7719	\n	O	O
7720	L	O	O
7721	e	O	O
7722	t 	O	O
7723	me 	O	O
7724	se	O	O
7725	e	O	O
7726	:	O	O
7727	 	O	O
7728	f	O	O
7729	our	O	O
7730	 t	O	O
7731	im	O	O
7732	es 	O	O
7733	f	O	O
7734	i	O	O
7735	ve 	O	O
7736	is	O	O
7737	 t	O	O
7738	w	O	O
7739	el	O	O
7740	v	O	O
7741	e	O	O
7742	, and 	O	O
7743	f	O	O
7744	our	O	O
7745	 t	O	O
7746	im	O	O
7747	es	O	O
7748	 s	O	O
7749	i	O	O
7750	x	O	O
7751	 	O	O
7752	is	O	O
7753	 th	O	O
7754	ir	O	O
7755	t	O	O
7756	e	O	O
7757	en	O	O
7758	,\n	O	O
7759	and 	O	O
7760	f	O	O
7761	our	O	O
7762	 t	O	O
7763	im	O	O
7764	es	O	O
7765	 s	O	O
7766	e	O	O
7767	v	O	O
7768	en 	O	O
7769	is	O	O
7770	—	O	O
7771	o	O	O
7772	h	O	O
7773	 	O	O
7774	d	O	O
7775	ear	O	O
7776	! 	O	O
7777	I	B-ENT	O
7778	 s	O	O
7779	ha	O	O
7780	ll 	O	O
7781	n	O	O
7782	ever	O	O
7783	 	O	O
7784	ge	O	O
7785	t	O	O
7786	 to	O	O
7787	 t	O	O
7788	w	O	O
7789	ent	O	O
7790	y	O	O
7791	 at	O	O
7792	 th	O	O
7793	at	O	O
7794	\n	O	O
7795	r	O	O
7796	at	O	O
7797	e	O	O
7798	! 	O	O
7799	H	B-ENT	O
7800	ow	O	O
7801	ever	O	O
7802	,	O	O
7803	 the 	O	O
7804	M	B-ENT	O
7805	u	O	O
7806	l	O	O
7807	ti	O	O
7808	p	O	O
7809	lic	O	O
7810	at	O	O
7811	i	O	O
7812	on 	O	O
7813	T	B-ENT	O
7814	ab	O	O
7815	l	O	O
7816	e 	O	O
7817	do	O	O
7818	es	O	O
7819	n	O	O
7820	’t 	O	O
7821	s	O	O
7822	i	O	O
7823	g	O	O
7824	n	O	O
7825	i	O	O
7826	f	O	O
7827	y	O	O
7828	:	O	O
7829	 	O	O
7830	le	O	O
7831	t	O	O
7832	’s	O	O
7833	 t	O	O
7834	ry	O	O
7835	\n	O	O
7836	G	O	O
7837	e	O	O
7838	o	O	O
7839	g	O	O
7840	ra	O	O
7841	p	O	O
7842	h	O	O
7843	y	O	O
7844	. 	O	O
7845	L	B-ENT	O
7846	on	O	O
7847	d	O	O
7848	on 	O	O
7849	is	O	O
7850	 the 	O	O
7851	ca	O	O
7852	p	O	O
7853	it	O	O
7854	al	O	O
7855	 	O	O
7856	of 	O	O
7857	P	B-ENT	O
7858	ar	O	O
7859	is	O	O
7860	, and 	O	O
7861	P	B-ENT	O
7862	ar	O	O
7863	is 	O	O
7864	is	O	O
7865	 the 	O	O
7866	ca	O	O
7867	p	O	O
7868	it	O	O
7869	al	O	O
7870	 	O	O
7871	of	O	O
7872	\n	O	O
7873	R	O	O
7874	om	O	O
7875	e	O	O
7876	, and 	O	O
7877	R	B-ENT	O
7878	om	O	O
7879	e	O	O
7880	—	O	O
7881	no	O	O
7882	, 	O	O
7883	_	O	O
7884	th	O	O
7885	at	O	O
7886	’s	O	O
7887	_	O	O
7888	 all	O	O
7889	 w	O	O
7890	r	O	O
7891	ong	O	O
7892	, 	O	O
7893	I’	O	O
7894	m 	O	O
7895	c	O	O
7896	er	O	O
7897	t	O	O
7898	a	O	O
7899	in	O	O
7900	! 	O	O
7901	I 	O	O
7902	m	O	O
7903	us	O	O
7904	t 	O	O
7905	ha	O	O
7906	ve 	O	O
7907	be	O	O
7908	en	O	O
7909	\n	O	O
7910	c	O	O
7911	han	O	O
7912	g	O	O
7913	ed 	O	O
7914	for	O	O
7915	 	O	O
7916	M	B-ENT	O
7917	a	O	O
7918	be	O	O
7919	l	O	O
7920	! 	O	O
7921	I’	O	O
7922	ll	O	O
7923	 t	O	O
7924	ry	O	O
7925	 and 	O	O
7926	s	O	O
7927	a	O	O
7928	y 	O	O
7929	‘	O	O
7930	_	O	O
7931	H	B-ENT	O
7932	ow	O	O
7933	 	O	O
7934	do	O	O
7935	th	O	O
7936	 the 	O	O
7937	littl	O	O
7938	e	O	O
7939	_	O	O
7940	—	O	O
7941	’	O	O
7942	”	O	O
7943	 and 	O	O
7944	sh	O	O
7945	e\n	O	O
7946	c	O	O
7947	ro	O	O
7948	s	O	O
7949	s	O	O
7950	ed 	O	O
7951	her 	O	O
7952	han	O	O
7953	d	O	O
7954	s 	O	O
7955	on 	O	O
7956	her 	O	O
7957	la	O	O
7958	p	O	O
7959	 as 	O	O
7960	i	O	O
7961	f	O	O
7962	 she 	O	O
7963	w	O	O
7964	ere 	O	O
7965	s	O	O
7966	ay	O	O
7967	ing 	O	O
7968	l	O	O
7969	ess	O	O
7970	on	O	O
7971	s	O	O
7972	, and 	O	O
7973	beg	O	O
7974	an	O	O
7975	\n	O	O
7976	to 	O	O
7977	re	O	O
7978	p	O	O
7979	ea	O	O
7980	t 	O	O
7981	it	O	O
7982	, 	O	O
7983	but 	O	O
7984	her 	O	O
7985	v	O	O
7986	o	O	O
7987	i	O	O
7988	ce 	O	O
7989	s	O	O
7990	oun	O	O
7991	d	O	O
7992	ed 	O	O
7993	h	O	O
7994	o	O	O
7995	ar	O	O
7996	se 	O	O
7997	and 	O	O
7998	st	O	O
7999	r	O	O
8000	an	O	O
8001	ge	O	O
8002	,	O	O
8003	 an	O	O
8004	d the 	O	O
8005	w	O	O
8006	or	O	O
8007	d	O	O
8008	s	O	O
8009	\n	O	O
8010	di	O	O
8011	d 	O	O
8012	no	O	O
8013	t 	O	O
8014	c	O	O
8015	om	O	O
8016	e th	O	O
8017	e 	O	O
8018	s	O	O
8019	a	O	O
8020	me 	O	O
8021	a	O	O
8022	s	O	O
8023	 the	O	O
8024	y 	O	O
8025	us	O	O
8026	ed	O	O
8027	 to 	O	O
8028	do	O	O
8029	:	O	O
8030	—	O	O
8031	\n\n“	O	O
8032	H	B-ENT	O
8033	ow	O	O
8034	 	O	O
8035	do	O	O
8036	th	O	O
8037	 the 	O	O
8038	little 	O	O
8039	c	O	O
8040	ro	O	O
8041	c	O	O
8042	o	O	O
8043	di	O	O
8044	l	O	O
8045	e\n	O	O
8046	    	O	O
8047	I	B-ENT	O
8048	m	O	O
8049	p	O	O
8050	ro	O	O
8051	ve 	O	O
8052	h	O	O
8053	is	O	O
8054	 sh	O	O
8055	in	O	O
8056	ing	O	O
8057	 t	O	O
8058	ai	O	O
8059	l	O	O
8060	,\n	O	O
8061	A	O	O
8062	n	O	O
8063	d 	O	O
8064	p	O	O
8065	our	O	O
8066	 the 	O	O
8067	wa	O	O
8068	ter	O	O
8069	s 	O	O
8070	of the 	O	O
8071	N	B-ENT	O
8072	i	O	O
8073	l	O	O
8074	e\n	O	O
8075	    	O	O
8076	O	B-ENT	O
8077	n	O	O
8078	 	O	O
8079	ever	O	O
8080	y 	O	O
8081	go	O	O
8082	l	O	O
8083	d	O	O
8084	en	O	O
8085	 s	O	O
8086	ca	O	O
8087	le	O	O
8088	!	O	O
8089	\n\n“	O	O
8090	H	B-ENT	O
8091	ow	O	O
8092	 	O	O
8093	ch	O	O
8094	e	O	O
8095	er	O	O
8096	f	O	O
8097	u	O	O
8098	ll	O	O
8099	y 	O	O
8100	he 	O	O
8101	se	O	O
8102	e	O	O
8103	m	O	O
8104	s	O	O
8105	 to 	O	O
8106	g	O	O
8107	r	O	O
8108	in	O	O
8109	,\n	O	O
8110	    	O	O
8111	H	B-ENT	O
8112	ow	O	O
8113	 	O	O
8114	n	O	O
8115	ea	O	O
8116	tl	O	O
8117	y	O	O
8118	 s	O	O
8119	p	O	O
8120	rea	O	O
8121	d 	O	O
8122	hi	O	O
8123	s 	O	O
8124	c	O	O
8125	la	O	O
8126	w	O	O
8127	s	O	O
8128	,\n	O	O
8129	A	O	O
8130	n	O	O
8131	d 	O	O
8132	w	O	O
8133	el	O	O
8134	c	O	O
8135	ome 	O	O
8136	little 	O	O
8137	f	O	O
8138	is	O	O
8139	h	O	O
8140	es 	O	O
8141	in	O	O
8142	\n	O	O
8143	    	O	O
8144	W	B-ENT	O
8145	ith	O	O
8146	 	O	O
8147	g	O	O
8148	en	O	O
8149	tl	O	O
8150	y	O	O
8151	 s	O	O
8152	m	O	O
8153	i	O	O
8154	l	O	O
8155	ing 	O	O
8156	j	O	O
8157	a	O	O
8158	w	O	O
8159	s	O	O
8160	!”	O	O
8161	\n\n	O	O
8162	\n	O	O
8163	“	O	O
8164	I’	O	O
8165	m	O	O
8166	 s	O	O
8167	ur	O	O
8168	e th	O	O
8169	o	O	O
8170	se 	O	O
8171	ar	O	O
8172	e 	O	O
8173	no	O	O
8174	t	O	O
8175	 the 	O	O
8176	ri	O	O
8177	gh	O	O
8178	t 	O	O
8179	w	O	O
8180	or	O	O
8181	d	O	O
8182	s	O	O
8183	,” sai	O	O
8184	d 	O	O
8185	po	O	O
8186	or 	O	O
8187	Alice	B-ENT	B-ENT
8188	, and 	O	O
8189	her 	O	O
8190	e	O	O
8191	y	O	O
8192	es	O	O
8193	\n	O	O
8194	f	O	O
8195	ill	O	O
8196	ed 	O	O
8197	with	O	O
8198	 t	O	O
8199	ear	O	O
8200	s	O	O
8201	 a	O	O
8202	gain	O	O
8203	 as	O	O
8204	 she 	O	O
8205	w	O	O
8206	ent 	O	O
8207	on	O	O
8208	, “	O	O
8209	I 	O	O
8210	m	O	O
8211	us	O	O
8212	t 	O	O
8213	be 	O	O
8214	M	B-ENT	O
8215	a	O	O
8216	be	O	O
8217	l	O	O
8218	 a	O	O
8219	f	O	O
8220	ter	O	O
8221	 all	O	O
8222	, and	O	O
8223	\n	O	O
8224	I	O	O
8225	 s	O	O
8226	ha	O	O
8227	ll 	O	O
8228	ha	O	O
8229	ve 	O	O
8230	to 	O	O
8231	go	O	O
8232	 and 	O	O
8233	li	O	O
8234	ve 	O	O
8235	in	O	O
8236	 that 	O	O
8237	po	O	O
8238	k	O	O
8239	y 	O	O
8240	little 	O	O
8241	h	O	O
8242	ou	O	O
8243	se	O	O
8244	, and 	O	O
8245	ha	O	O
8246	ve 	O	O
8247	n	O	O
8248	ex	O	O
8249	t	O	O
8250	 to	O	O
8251	\n	O	O
8252	no	O	O
8253	 to	O	O
8254	y	O	O
8255	s	O	O
8256	 to 	O	O
8257	p	O	O
8258	la	O	O
8259	y 	O	O
8260	with	O	O
8261	, and 	O	O
8262	o	O	O
8263	h	O	O
8264	! 	O	O
8265	ever	O	O
8266	 s	O	O
8267	o 	O	O
8268	m	O	O
8269	an	O	O
8270	y 	O	O
8271	l	O	O
8272	ess	O	O
8273	on	O	O
8274	s	O	O
8275	 to 	O	O
8276	l	O	O
8277	ear	O	O
8278	n	O	O
8279	! 	O	O
8280	N	B-ENT	O
8281	o	O	O
8282	, 	O	O
8283	I’	O	O
8284	v	O	O
8285	e\n	O	O
8286	ma	O	O
8287	d	O	O
8288	e 	O	O
8289	up	O	O
8290	 	O	O
8291	m	O	O
8292	y 	O	O
8293	m	O	O
8294	in	O	O
8295	d	O	O
8296	 ab	O	O
8297	out 	O	O
8298	it	O	O
8299	;	O	O
8300	 	O	O
8301	i	O	O
8302	f 	O	O
8303	I’	O	O
8304	m 	O	O
8305	M	B-ENT	O
8306	a	O	O
8307	be	O	O
8308	l	O	O
8309	, 	O	O
8310	I’	O	O
8311	ll	O	O
8312	 s	O	O
8313	t	O	O
8314	a	O	O
8315	y 	O	O
8316	down	O	O
8317	 	O	O
8318	her	O	O
8319	e	O	O
8320	! 	O	O
8321	I	B-ENT	O
8322	t	O	O
8323	’	O	O
8324	ll 	O	O
8325	be	O	O
8326	\n	O	O
8327	n	O	O
8328	o 	O	O
8329	us	O	O
8330	e th	O	O
8331	e	O	O
8332	ir	O	O
8333	 	O	O
8334	p	O	O
8335	ut	O	O
8336	t	O	O
8337	ing	O	O
8338	 the	O	O
8339	ir	O	O
